deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
train_kishoreganj_0007.wav,1.184701,1.2129902,2.379356,2.2629488,1.9520044,NISQAv2
train_kishoreganj_0008.wav,0.9612211,1.4437033,2.2176213,2.3602002,2.2610402,NISQAv2
train_kishoreganj_0009.wav,1.432321,1.3769667,3.0532265,2.604741,1.8554751,NISQAv2
train_kishoreganj_0010.wav,0.8224096,1.14919,2.5210128,2.2979932,1.3936645,NISQAv2
train_kishoreganj_0011.wav,1.1126025,1.386819,2.4280581,2.0534506,2.054376,NISQAv2
train_kishoreganj_0012.wav,1.769849,1.3853731,3.9966078,3.0966885,2.0528016,NISQAv2
train_kishoreganj_0013.wav,1.5712605,1.3301356,2.7742064,2.6607082,1.6661944,NISQAv2
train_kishoreganj_0014.wav,1.4199575,1.4869615,3.3164232,2.598228,2.1814759,NISQAv2
train_kishoreganj_0015.wav,1.0926855,1.5678668,3.3534777,2.5026345,1.9828777,NISQAv2
train_kishoreganj_0016.wav,2.9166505,2.5246756,4.3066816,3.9178789,4.0588794,NISQAv2
train_kishoreganj_0017.wav,3.5152833,2.3371887,4.4319973,3.9861188,4.0335517,NISQAv2
train_kishoreganj_0018.wav,2.471059,1.7102435,4.0552044,3.1602495,3.176343,NISQAv2
train_kishoreganj_0019.wav,2.7920089,1.8145069,4.2956924,3.5427258,3.619534,NISQAv2
train_kishoreganj_0020.wav,2.873807,2.3876932,4.321879,3.6202404,3.8687983,NISQAv2
train_kishoreganj_0021.wav,3.1938245,2.8763895,4.1638503,3.4160228,3.8271217,NISQAv2
train_kishoreganj_0022.wav,3.348578,2.6697304,4.460925,4.0524406,4.2229137,NISQAv2
train_kishoreganj_0023.wav,3.4978287,2.995381,4.3198395,3.870945,4.1183667,NISQAv2
train_kishoreganj_0024.wav,3.145598,3.1808271,4.051183,3.3018866,3.8576016,NISQAv2
train_kishoreganj_0025.wav,3.6703367,2.732775,4.47311,4.0299273,4.2920413,NISQAv2
train_kishoreganj_0026.wav,3.6724327,2.7590804,4.3690424,3.828118,4.2314363,NISQAv2
train_kishoreganj_0027.wav,2.9415064,2.083008,4.030566,3.1423893,3.5412135,NISQAv2
train_kishoreganj_0028.wav,2.3733518,1.9224802,3.5940075,2.59358,3.2350922,NISQAv2
train_kishoreganj_0029.wav,2.9464135,2.1101851,4.3093343,3.3853939,3.7419753,NISQAv2
train_kishoreganj_0030.wav,2.6546714,2.0264258,4.3359637,3.292172,3.4773455,NISQAv2
train_kishoreganj_0031.wav,3.4022272,2.4404695,4.3291273,3.4332004,3.9719493,NISQAv2
train_kishoreganj_0032.wav,2.9595823,2.223839,4.3014426,3.5041738,3.6341236,NISQAv2
train_kishoreganj_0033.wav,2.8256342,1.8911396,4.110657,3.6291347,3.7397254,NISQAv2
train_kishoreganj_0034.wav,3.384309,2.4196296,4.2816315,3.5176916,3.9124925,NISQAv2
train_kishoreganj_0035.wav,3.5042012,3.0882452,4.179692,3.4714692,3.7411757,NISQAv2
train_kishoreganj_0036.wav,2.9377182,2.3852708,4.3738236,3.6886616,3.728432,NISQAv2
train_kishoreganj_0037.wav,2.9555354,2.6461036,4.393722,3.9412413,4.0291553,NISQAv2
train_kishoreganj_0038.wav,2.88197,2.3428953,4.2755504,3.3410091,3.7245903,NISQAv2
train_kishoreganj_0039.wav,3.1792552,2.04438,4.4629617,3.8772626,3.8536396,NISQAv2
train_kishoreganj_0040.wav,3.327001,2.880567,4.2942686,3.6930506,3.9793313,NISQAv2
train_kishoreganj_0041.wav,3.106678,2.5838168,4.3598,3.668386,3.7330418,NISQAv2
train_kishoreganj_0042.wav,3.4638085,2.9417355,4.3324556,3.4020605,3.4895205,NISQAv2
train_kishoreganj_0043.wav,2.8750627,2.1997097,4.414057,3.616641,3.819852,NISQAv2
train_kishoreganj_0044.wav,3.8316321,2.6639085,4.474997,3.9089017,3.9824827,NISQAv2
train_kishoreganj_0045.wav,3.3600795,3.3917706,4.2975316,3.3522177,3.6546493,NISQAv2
train_kishoreganj_0046.wav,3.5151334,2.391074,4.270346,3.5155087,3.8607209,NISQAv2
train_kishoreganj_0047.wav,2.9849067,2.24371,4.3297076,3.401947,3.7095752,NISQAv2
train_kishoreganj_0048.wav,2.85644,2.0518706,4.255408,3.3629334,3.4582956,NISQAv2
train_kishoreganj_0049.wav,3.2947543,2.662658,4.3702774,3.6899543,3.7362332,NISQAv2
train_kishoreganj_0050.wav,2.9775326,1.9961146,4.233534,3.31822,3.701092,NISQAv2
train_kishoreganj_0051.wav,2.9243803,2.1515374,4.3242927,3.370262,3.5855558,NISQAv2
train_kishoreganj_0052.wav,4.3219156,3.5080574,4.4996333,4.1013846,4.0508065,NISQAv2
train_kishoreganj_0053.wav,3.624002,2.8658013,4.2877693,3.404518,3.7401679,NISQAv2
train_kishoreganj_0054.wav,2.6518447,1.8552396,4.306097,3.500989,3.2898664,NISQAv2
train_kishoreganj_0055.wav,2.4713984,2.269093,4.0423226,3.1380577,3.3924968,NISQAv2
train_kishoreganj_0056.wav,4.3198814,4.192074,4.5741262,4.1889863,4.2620287,NISQAv2
train_kishoreganj_0057.wav,4.070133,3.4087088,4.482317,4.165654,4.342721,NISQAv2
train_kishoreganj_0058.wav,3.870046,2.6409721,4.4437838,4.020442,4.037286,NISQAv2
train_kishoreganj_0059.wav,3.8948193,3.464285,4.3554554,3.951577,3.9180636,NISQAv2
train_kishoreganj_0060.wav,3.9560711,3.715832,4.342607,3.9110646,3.4598672,NISQAv2
train_kishoreganj_0061.wav,3.9876459,3.7161725,4.4621563,3.9882724,3.5729406,NISQAv2
train_kishoreganj_0062.wav,3.9194543,4.1627183,4.4687285,4.007629,3.9564652,NISQAv2
train_kishoreganj_0063.wav,2.9492352,2.937469,3.7379441,3.2000852,3.6932347,NISQAv2
train_kishoreganj_0064.wav,2.803077,2.9364593,3.5436516,3.1718237,3.5846114,NISQAv2
train_kishoreganj_0065.wav,3.526921,2.5883944,4.265431,4.003051,4.0609674,NISQAv2
train_kishoreganj_0066.wav,2.5772152,2.344455,2.4039257,2.7737892,3.5303307,NISQAv2
train_kishoreganj_0067.wav,4.2197776,4.0707703,4.5952377,4.3244944,4.330025,NISQAv2
train_kishoreganj_0068.wav,3.807102,3.5553153,4.3359127,4.071621,4.0465126,NISQAv2
train_kishoreganj_0069.wav,3.576584,3.4963963,4.3222046,3.741074,3.971326,NISQAv2
train_kishoreganj_0070.wav,3.8292685,3.0188806,4.4456453,4.0627337,3.8273733,NISQAv2
train_kishoreganj_0071.wav,3.8367586,3.4395971,4.3380146,4.059873,3.7298875,NISQAv2
train_kishoreganj_0072.wav,3.1349037,2.4706624,3.5962296,3.5596383,3.7677808,NISQAv2
train_kishoreganj_0073.wav,2.6083426,2.2269475,3.8583777,3.5258012,3.4335387,NISQAv2
train_kishoreganj_0074.wav,3.0733793,2.0706291,4.3445807,3.932261,3.9907765,NISQAv2
train_kishoreganj_0075.wav,4.049073,3.9187677,4.3953853,3.9761474,4.0825267,NISQAv2
train_kishoreganj_0076.wav,4.114795,2.4905384,4.5059385,4.2705326,4.1726913,NISQAv2
train_kishoreganj_0077.wav,3.905205,3.7956657,3.999634,3.8643982,3.8693342,NISQAv2
train_kishoreganj_0078.wav,3.156807,2.5476203,4.1885743,3.74259,3.8587244,NISQAv2
train_kishoreganj_0079.wav,2.8901107,2.6164396,3.6149917,3.0093021,3.6155462,NISQAv2
train_kishoreganj_0080.wav,4.0696154,3.606984,4.520732,4.1778083,4.354505,NISQAv2
train_kishoreganj_0081.wav,3.9276044,3.6265242,4.062965,3.9136117,4.0539474,NISQAv2
train_kishoreganj_0082.wav,3.8740125,2.8417494,4.3280625,3.8825946,3.6730657,NISQAv2
train_kishoreganj_0083.wav,3.0030067,2.1101198,3.8589203,3.5046463,3.757556,NISQAv2
train_kishoreganj_0084.wav,3.5230384,2.6761417,4.379398,3.9167864,4.1257715,NISQAv2
train_kishoreganj_0085.wav,3.5165515,3.1193233,4.327039,3.864615,3.9660468,NISQAv2
train_kishoreganj_0086.wav,2.9237015,2.679144,4.3431344,3.7321312,3.5717769,NISQAv2
train_kishoreganj_0087.wav,3.8910458,3.3180616,4.4102216,3.9529605,3.5877345,NISQAv2
train_kishoreganj_0088.wav,3.9871955,3.5395918,4.419474,3.9692912,4.0509944,NISQAv2
train_kishoreganj_0089.wav,3.796256,2.589128,4.4821377,4.178345,4.149972,NISQAv2
train_kishoreganj_0090.wav,3.1093793,2.3507311,4.122541,3.4762993,3.6536517,NISQAv2
train_kishoreganj_0091.wav,3.9735947,3.3629777,4.422176,4.0353775,4.092816,NISQAv2
train_kishoreganj_0092.wav,2.5757506,2.346653,3.4332025,2.9908986,3.5359585,NISQAv2
train_kishoreganj_0093.wav,2.9757805,3.412189,4.3313065,3.8839154,4.0348105,NISQAv2
train_kishoreganj_0094.wav,2.932496,2.4823713,4.3709755,3.7839844,3.9786842,NISQAv2
train_kishoreganj_0095.wav,3.5198429,3.3599677,4.300223,3.7316103,4.085444,NISQAv2
train_kishoreganj_0096.wav,3.6839628,3.7818117,4.365224,3.8668766,4.120065,NISQAv2
train_kishoreganj_0097.wav,2.9740906,3.6336997,4.1425543,3.337173,3.424667,NISQAv2
train_kishoreganj_0098.wav,2.9334428,2.736346,3.405617,3.28984,3.740218,NISQAv2
train_kishoreganj_0099.wav,3.2418756,2.8482628,4.203586,3.6632977,3.679664,NISQAv2
train_kishoreganj_0100.wav,2.958938,2.7844698,4.235738,3.529326,3.7431679,NISQAv2
train_kishoreganj_0101.wav,3.4831269,3.0745358,4.185121,3.7982187,4.0191846,NISQAv2
train_kishoreganj_0102.wav,3.23482,2.611152,4.1920724,3.7961717,3.9241555,NISQAv2
train_kishoreganj_0103.wav,3.1818717,3.5718296,3.5401874,3.5015914,3.8093855,NISQAv2
train_kishoreganj_0104.wav,3.1827078,2.87463,3.239715,3.310748,3.7218862,NISQAv2
train_kishoreganj_0105.wav,4.0005894,4.1248755,4.4197235,4.020975,4.287565,NISQAv2
train_kishoreganj_0106.wav,3.167898,3.426991,3.7128956,3.6176972,4.0523133,NISQAv2
train_kishoreganj_0107.wav,3.2862303,2.498946,4.478917,3.954064,3.9670072,NISQAv2
train_kishoreganj_0108.wav,3.393158,3.4719555,4.2978206,3.559473,3.8980703,NISQAv2
train_kishoreganj_0109.wav,3.6508975,3.4480684,4.234197,3.9099517,4.1471076,NISQAv2
train_kishoreganj_0110.wav,3.1984916,3.6373796,3.8473668,3.2248688,3.6373637,NISQAv2
train_kishoreganj_0111.wav,3.5784533,3.2587318,4.08982,3.5774338,3.9343934,NISQAv2
train_kishoreganj_0112.wav,2.7402675,2.5562458,4.08409,3.1465776,3.4760032,NISQAv2
train_kishoreganj_0113.wav,3.644827,3.7348382,4.230033,3.767026,4.054458,NISQAv2
train_kishoreganj_0114.wav,3.2969286,3.4883184,4.3009577,3.9005148,3.902504,NISQAv2
train_kishoreganj_0115.wav,2.8953898,2.8507063,3.9122195,3.0497873,3.3863747,NISQAv2
train_kishoreganj_0116.wav,3.2801979,2.6291819,4.209531,3.4440925,3.624751,NISQAv2
train_kishoreganj_0117.wav,2.8583884,2.3947866,4.09395,3.2011786,3.3142617,NISQAv2
train_kishoreganj_0118.wav,2.8095288,2.220853,4.006386,3.0703242,3.2734888,NISQAv2
train_kishoreganj_0119.wav,2.6766465,2.1650572,3.4484975,2.837746,3.2660635,NISQAv2
train_kishoreganj_0120.wav,3.4689598,3.0135586,4.170398,3.6466424,3.76474,NISQAv2
train_kishoreganj_0121.wav,3.1773748,2.5373492,4.14536,3.6276307,3.8260345,NISQAv2
train_kishoreganj_0122.wav,3.675257,2.9633613,4.3617764,3.9720109,3.8323789,NISQAv2
train_kishoreganj_0123.wav,3.4855642,2.9307013,4.3310633,3.7557144,3.9556377,NISQAv2
train_kishoreganj_0124.wav,3.051104,2.9206073,4.301909,3.5646148,3.5655818,NISQAv2
train_kishoreganj_0125.wav,2.5734317,2.1831985,4.0842714,3.1416745,3.2586288,NISQAv2
train_kishoreganj_0126.wav,2.8755307,2.089288,4.4309564,3.5830564,3.5445924,NISQAv2
train_kishoreganj_0127.wav,3.366934,3.4005704,4.357625,3.8020227,3.59797,NISQAv2
train_kishoreganj_0128.wav,3.0018806,2.497297,4.3103685,3.8635697,3.8320048,NISQAv2
train_kishoreganj_0129.wav,3.1768007,2.7000582,4.397705,4.0566325,3.910297,NISQAv2
train_kishoreganj_0130.wav,3.7557201,3.266338,4.4831414,3.910501,4.097429,NISQAv2
train_kishoreganj_0131.wav,3.0272558,3.4471571,4.1441627,3.4366693,3.753153,NISQAv2
train_kishoreganj_0132.wav,3.513792,3.3632312,4.31998,3.7549758,3.912897,NISQAv2
train_kishoreganj_0133.wav,3.0622067,2.3559961,4.348481,3.8443348,3.688852,NISQAv2
train_kishoreganj_0134.wav,2.607795,1.9483782,4.0560293,3.3188255,3.283285,NISQAv2
train_kishoreganj_0135.wav,3.154331,2.4776235,4.1326694,3.622171,3.705629,NISQAv2
train_kishoreganj_0136.wav,2.1692967,1.8303593,4.214442,3.026396,2.9324763,NISQAv2
train_kishoreganj_0137.wav,2.8272364,2.6979997,4.0843782,2.989874,3.4566355,NISQAv2
train_kishoreganj_0138.wav,2.4866717,2.3680322,4.346207,3.4513822,3.7256114,NISQAv2
train_kishoreganj_0139.wav,2.6467469,2.3757732,3.9200928,3.4464953,3.9802544,NISQAv2
train_kishoreganj_0140.wav,4.2600975,3.5640833,4.6611376,4.40851,4.5569563,NISQAv2
train_kishoreganj_0141.wav,2.860094,2.5916176,4.2176504,3.951075,4.03113,NISQAv2
train_kishoreganj_0142.wav,4.2896,2.6243556,4.592138,4.2828603,4.527551,NISQAv2
train_kishoreganj_0143.wav,3.8673918,3.3932269,4.407404,3.9773724,4.329242,NISQAv2
train_kishoreganj_0144.wav,4.3271446,4.016844,4.5433846,4.170888,4.470758,NISQAv2
train_kishoreganj_0145.wav,4.205659,3.963684,4.468043,4.159401,4.4074254,NISQAv2
train_kishoreganj_0146.wav,4.178675,3.8935702,4.5841403,4.178554,4.509134,NISQAv2
train_kishoreganj_0147.wav,3.3705633,2.343972,3.9646893,3.3287354,3.8258402,NISQAv2
train_kishoreganj_0148.wav,3.978633,2.5753443,4.505331,4.035814,4.292097,NISQAv2
train_kishoreganj_0149.wav,4.1498775,3.5097349,4.654046,4.355198,4.3791623,NISQAv2
train_kishoreganj_0150.wav,3.0876932,2.3044713,4.4588447,3.894394,3.9176216,NISQAv2
train_kishoreganj_0151.wav,3.454894,2.5438163,4.544381,4.1075635,4.2642055,NISQAv2
train_kishoreganj_0152.wav,3.2913008,3.1131454,4.3048906,3.8786771,4.204823,NISQAv2
train_kishoreganj_0153.wav,4.209932,3.1311843,4.5595236,4.2036047,4.4962363,NISQAv2
train_kishoreganj_0154.wav,4.1275887,3.467684,4.544171,3.9972942,4.3732567,NISQAv2
train_kishoreganj_0155.wav,4.4202976,3.2687953,4.6506796,4.3100557,4.577683,NISQAv2
train_kishoreganj_0156.wav,4.188381,3.559603,4.5258484,4.2115083,4.4821486,NISQAv2
train_kishoreganj_0157.wav,4.521158,3.5655844,4.6523523,4.342399,4.5813327,NISQAv2
train_kishoreganj_0158.wav,4.3400397,3.6266503,4.574187,4.302277,4.505121,NISQAv2
train_kishoreganj_0159.wav,4.406278,3.8292599,4.6380177,4.281697,4.555272,NISQAv2
train_kishoreganj_0160.wav,4.311472,3.7343223,4.5253577,4.1463,4.4620023,NISQAv2
train_kishoreganj_0161.wav,3.71479,2.933055,4.4860086,4.048696,4.301491,NISQAv2
train_kishoreganj_0162.wav,4.012293,3.3194973,4.4046283,3.88418,4.2546496,NISQAv2
train_kishoreganj_0163.wav,4.10995,3.137023,4.4678774,4.089939,4.2978096,NISQAv2
train_kishoreganj_0164.wav,3.6462607,3.6230347,3.8451447,3.4517944,3.9611933,NISQAv2
train_kishoreganj_0165.wav,4.2626667,3.9295151,4.483662,4.156262,4.4560494,NISQAv2
train_kishoreganj_0166.wav,3.547125,2.467854,4.40429,4.000172,4.2454896,NISQAv2
train_kishoreganj_0167.wav,3.649902,2.6138983,4.4458485,3.9791994,4.254492,NISQAv2
train_kishoreganj_0168.wav,3.273901,2.8199124,4.217175,3.6798475,4.0331173,NISQAv2
train_kishoreganj_0169.wav,3.781162,3.217801,4.329578,3.8342974,4.3039327,NISQAv2
train_kishoreganj_0170.wav,3.4418893,3.7629678,3.820895,3.1990216,3.9221435,NISQAv2
train_kishoreganj_0171.wav,2.5297973,2.8782947,2.9141076,3.0859575,3.8362393,NISQAv2
train_kishoreganj_0172.wav,4.3099413,4.0867295,4.501028,4.1135254,4.4690647,NISQAv2
train_kishoreganj_0173.wav,3.514167,2.8639023,4.304845,3.5183513,4.2288074,NISQAv2
train_kishoreganj_0174.wav,3.6175315,3.184502,4.354101,3.7933655,4.103579,NISQAv2
train_kishoreganj_0175.wav,3.2290673,2.9719493,2.870942,3.1891446,3.9292321,NISQAv2
train_kishoreganj_0176.wav,3.397552,3.9089503,4.371333,3.7227166,4.2996693,NISQAv2
train_kishoreganj_0177.wav,4.2598667,4.1820636,4.491732,4.1026607,4.4767876,NISQAv2
train_kishoreganj_0178.wav,3.102316,3.783899,4.1871657,3.447731,4.1031704,NISQAv2
train_kishoreganj_0179.wav,3.3424942,2.8709939,4.2864013,3.521231,3.9390786,NISQAv2
train_kishoreganj_0180.wav,4.4636126,4.266352,4.5857115,4.1763086,4.5911245,NISQAv2
train_kishoreganj_0181.wav,3.8396857,4.0864596,4.0990443,3.7618725,4.297331,NISQAv2
train_kishoreganj_0182.wav,3.4151623,3.8964312,4.2932177,3.9324644,4.3996334,NISQAv2
train_kishoreganj_0183.wav,2.8319423,2.817716,2.4286065,2.817515,3.5445068,NISQAv2
train_kishoreganj_0184.wav,3.4176338,3.4323008,4.0471754,2.9689724,3.454246,NISQAv2
train_kishoreganj_0185.wav,3.6308372,2.8329792,4.332282,3.7926717,4.0824986,NISQAv2
train_kishoreganj_0186.wav,3.5744214,2.5805922,4.219397,3.6012597,4.0046306,NISQAv2
train_kishoreganj_0187.wav,3.7150946,3.0796833,4.3134604,3.7303548,4.1998353,NISQAv2
train_kishoreganj_0188.wav,4.098599,3.8090549,4.5558653,4.1200886,4.5528364,NISQAv2
train_kishoreganj_0189.wav,3.592571,3.5858629,4.1008334,3.6987329,4.2150116,NISQAv2
train_kishoreganj_0190.wav,2.9512596,2.4583297,3.9760473,3.074262,3.329838,NISQAv2
train_kishoreganj_0191.wav,3.7109773,2.4963987,4.4267163,3.9341419,4.1758313,NISQAv2
train_kishoreganj_0192.wav,3.7274919,2.5462434,4.5323653,4.1572795,4.2685676,NISQAv2
train_kishoreganj_0193.wav,2.5427005,2.2840433,2.456415,2.80023,3.7888262,NISQAv2
train_kishoreganj_0194.wav,3.4453144,2.5959277,3.635852,3.4789364,3.9340787,NISQAv2
train_kishoreganj_0195.wav,4.1480827,3.857201,4.4874625,4.2120404,4.475584,NISQAv2
train_kishoreganj_0196.wav,3.86052,3.9775777,4.5314045,3.9495962,3.6633344,NISQAv2
train_kishoreganj_0197.wav,3.6405663,3.8380103,4.436344,3.7216532,3.602499,NISQAv2
train_kishoreganj_0198.wav,3.4872835,3.2136798,4.335229,3.6865206,3.7536867,NISQAv2
train_kishoreganj_0199.wav,3.9670603,4.0129113,4.5165353,3.5609753,3.5380998,NISQAv2
train_kishoreganj_0200.wav,3.613212,3.821693,4.251946,3.4407206,2.8131185,NISQAv2
train_kishoreganj_0201.wav,2.6998444,3.5595427,3.4123902,2.5399227,2.4797049,NISQAv2
train_kishoreganj_0202.wav,3.625105,3.645266,4.4038186,3.5812669,3.094841,NISQAv2
train_kishoreganj_0203.wav,3.2491803,3.6191056,4.3227654,3.1319473,3.19163,NISQAv2
train_kishoreganj_0204.wav,3.9953806,4.0285883,4.4526625,3.8348587,3.6210825,NISQAv2
train_kishoreganj_0205.wav,3.324424,3.811888,4.4967656,3.6169188,3.4863546,NISQAv2
train_kishoreganj_0206.wav,3.0157797,2.9001963,4.6015077,3.8218455,2.7303646,NISQAv2
train_kishoreganj_0207.wav,3.6034157,3.6530423,4.4003158,3.351652,2.39307,NISQAv2
train_kishoreganj_0208.wav,3.294586,3.8889616,4.048241,3.722674,3.252605,NISQAv2
train_kishoreganj_0209.wav,3.8942893,4.0027847,4.522537,3.6647158,2.7230477,NISQAv2
train_kishoreganj_0210.wav,3.4332812,4.07992,4.382442,3.7602553,3.0712514,NISQAv2
train_kishoreganj_0211.wav,3.1489155,3.2338443,4.1988773,3.6216643,3.617104,NISQAv2
train_kishoreganj_0212.wav,3.7689576,3.945654,4.4692106,3.6448576,2.761461,NISQAv2
train_kishoreganj_0213.wav,3.2439747,3.8105834,4.46482,4.016475,3.3387904,NISQAv2
train_kishoreganj_0214.wav,3.8017108,4.141834,4.496502,3.753302,3.0163276,NISQAv2
train_kishoreganj_0215.wav,3.5793133,3.8872068,4.624444,3.7255397,2.8975735,NISQAv2
train_kishoreganj_0216.wav,3.739494,3.975998,4.444771,3.594206,3.3086414,NISQAv2
train_kishoreganj_0217.wav,3.7602139,3.8479977,4.5261536,4.060358,3.9067857,NISQAv2
train_kishoreganj_0218.wav,3.590257,3.9861262,4.4843416,3.9858787,3.998642,NISQAv2
train_kishoreganj_0219.wav,4.083395,4.242385,4.534637,3.9808784,3.8175223,NISQAv2
train_kishoreganj_0220.wav,4.026141,3.8673117,4.4364786,4.1323915,4.27165,NISQAv2
train_kishoreganj_0221.wav,3.2728324,2.5827773,4.3061714,3.9017406,4.176124,NISQAv2
train_kishoreganj_0222.wav,3.1270154,3.8439794,4.329635,3.542432,3.1976714,NISQAv2
train_kishoreganj_0223.wav,2.8487523,3.7485743,4.2133975,3.2296386,3.417734,NISQAv2
train_kishoreganj_0224.wav,3.5171466,3.885353,4.3898406,3.640008,3.1582944,NISQAv2
train_kishoreganj_0225.wav,3.618679,3.9542441,4.3968306,3.4800258,2.9267862,NISQAv2
train_kishoreganj_0226.wav,3.4058032,3.918914,4.4437885,3.0885122,2.8107526,NISQAv2
train_kishoreganj_0227.wav,3.2160406,3.060956,4.3379045,3.328624,3.5360591,NISQAv2
train_kishoreganj_0228.wav,3.8613925,4.141353,4.4808125,3.6428573,3.0675228,NISQAv2
train_kishoreganj_0229.wav,3.585096,3.9481075,4.4771867,3.461448,3.2919278,NISQAv2
train_kishoreganj_0230.wav,3.614106,3.9057393,4.4219313,3.7358766,3.499413,NISQAv2
train_kishoreganj_0231.wav,3.8449774,4.076563,4.3891068,3.690439,3.1887462,NISQAv2
train_kishoreganj_0232.wav,3.2585714,3.9985244,4.390966,3.5088127,3.5537806,NISQAv2
train_kishoreganj_0233.wav,2.8576193,2.6503768,4.1975403,3.3581622,3.0287318,NISQAv2
train_kishoreganj_0234.wav,3.6494658,4.1361594,4.550906,3.5188706,3.4791405,NISQAv2
train_kishoreganj_0235.wav,3.5514042,3.9184675,4.397468,3.6229749,2.67275,NISQAv2
train_kishoreganj_0236.wav,3.3953729,3.613316,3.5752146,3.5057123,3.6207078,NISQAv2
train_kishoreganj_0237.wav,2.7534788,3.5436697,3.8189092,2.8772364,3.1222024,NISQAv2
train_kishoreganj_0238.wav,2.551776,3.8269842,4.0038557,2.7952704,3.0374038,NISQAv2
train_kishoreganj_0239.wav,3.313244,3.7911873,4.1645136,3.3694873,3.4949539,NISQAv2
train_kishoreganj_0240.wav,2.8843918,3.7259007,4.2705293,3.1217437,3.19541,NISQAv2
train_kishoreganj_0241.wav,3.6492898,3.6509194,4.390629,3.8144808,3.8880746,NISQAv2
train_kishoreganj_0242.wav,3.8439355,3.7674098,4.5135827,3.9616761,3.757013,NISQAv2
train_kishoreganj_0243.wav,1.9520504,2.062844,3.5449693,2.5871496,2.4599104,NISQAv2
train_kishoreganj_0244.wav,3.894526,3.2135692,4.499152,4.1304455,3.9334452,NISQAv2
train_kishoreganj_0245.wav,2.514008,2.1970298,4.1721997,3.665288,3.536864,NISQAv2
train_kishoreganj_0246.wav,4.1603584,4.153827,4.403567,4.0914598,4.168697,NISQAv2
train_kishoreganj_0247.wav,3.272479,3.6113534,4.23039,3.587941,3.8278599,NISQAv2
train_kishoreganj_0248.wav,3.8178835,3.3594234,4.3802414,3.9392753,3.7712271,NISQAv2
train_kishoreganj_0249.wav,3.1794653,3.391541,4.3506074,3.803934,3.5225096,NISQAv2
train_kishoreganj_0250.wav,3.080957,3.1369028,4.0629134,3.459235,3.5465689,NISQAv2
train_kishoreganj_0251.wav,2.5533476,2.1421418,3.9362488,3.4170144,3.2869809,NISQAv2
train_kishoreganj_0252.wav,3.1595285,2.7463315,4.3231316,3.9460812,4.1156535,NISQAv2
train_kishoreganj_0253.wav,3.0027955,2.262599,4.2093616,3.5377312,3.698212,NISQAv2
train_kishoreganj_0254.wav,3.4112303,3.1086235,4.3075557,3.7524753,3.614491,NISQAv2
train_kishoreganj_0255.wav,3.0919485,2.570379,4.1694255,3.6621537,3.6313255,NISQAv2
train_kishoreganj_0256.wav,1.6731904,1.7135782,3.5513558,2.513412,2.6877465,NISQAv2
train_kishoreganj_0257.wav,2.3142,2.5037296,3.7814744,2.803736,2.8037262,NISQAv2
train_kishoreganj_0258.wav,2.6828794,2.4011085,3.9750683,2.995501,3.1486273,NISQAv2
train_kishoreganj_0259.wav,2.9932425,3.1156983,4.1783943,3.3826427,3.158479,NISQAv2
train_kishoreganj_0260.wav,2.4681349,2.694968,4.2939386,3.552369,3.3716123,NISQAv2
train_kishoreganj_0261.wav,3.1149158,2.8194957,4.2049236,3.6092005,3.7587922,NISQAv2
train_kishoreganj_0262.wav,3.3644664,3.8656228,4.2188797,3.7394843,3.768771,NISQAv2
train_kishoreganj_0263.wav,3.6088426,3.1337233,4.385083,3.88731,3.8742647,NISQAv2
train_kishoreganj_0264.wav,2.433511,2.25778,3.9869373,3.1162395,3.4303696,NISQAv2
train_kishoreganj_0265.wav,3.4676898,2.6161807,4.064707,3.7272003,3.8527868,NISQAv2
train_kishoreganj_0266.wav,3.165071,3.4351661,4.113669,3.4706233,3.5133605,NISQAv2
train_kishoreganj_0267.wav,2.2955291,1.9801887,3.5927272,3.0423217,2.8985744,NISQAv2
train_kishoreganj_0268.wav,1.6542321,1.7155802,3.3623116,2.4849746,2.7237966,NISQAv2
train_kishoreganj_0269.wav,2.0070033,1.9136581,3.5702665,2.8032198,2.9446273,NISQAv2
train_kishoreganj_0270.wav,1.8551943,1.7717518,3.1059065,2.3828847,2.7689307,NISQAv2
train_kishoreganj_0271.wav,3.0759692,2.4994013,4.2480664,3.5256891,3.357051,NISQAv2
train_kishoreganj_0272.wav,2.092863,2.1021562,3.6994293,3.0570476,3.2460248,NISQAv2
train_kishoreganj_0273.wav,2.461065,2.1182268,3.9412255,3.29915,3.3043194,NISQAv2
train_kishoreganj_0274.wav,2.906331,2.02089,4.039226,3.4637532,3.4853318,NISQAv2
train_kishoreganj_0275.wav,1.9507049,1.9162595,2.7750647,2.8183343,3.239301,NISQAv2
train_kishoreganj_0276.wav,3.5780654,3.8460667,4.3023396,3.7755709,3.9151168,NISQAv2
train_kishoreganj_0277.wav,2.3591378,2.1842089,4.0852833,3.1443963,3.2310147,NISQAv2
train_kishoreganj_0278.wav,2.4947789,1.8344498,3.9793377,3.2104664,3.305079,NISQAv2
train_kishoreganj_0279.wav,2.597756,2.6698956,4.158486,3.3432057,3.2885811,NISQAv2
train_kishoreganj_0280.wav,2.5515869,2.0353355,4.0192027,3.2398002,3.476823,NISQAv2
train_kishoreganj_0281.wav,2.342093,1.7596743,3.8277,2.8992267,3.1016681,NISQAv2
train_kishoreganj_0282.wav,2.333103,1.9547874,4.0632296,3.1892428,3.27824,NISQAv2
